fid,Named,Longitude,Latitude
1,Yes,-122.138805,37.217467
1,Yes,-122.138807,37.217471
1,Yes,-122.138809,37.217475
1,Yes,-122.138811,37.217479
1,Yes,-122.138814,37.217484
1,Yes,-122.138817,37.217489
1,Yes,-122.138823,37.217498
1,Yes,-122.138827,37.217503
1,Yes,-122.138830,37.217507
1,Yes,-122.138833,37.217512
1,Yes,-122.138840,37.217521
1,Yes,-122.138855,37.217538
1,Yes,-122.138878,37.217563
1,Yes,-122.138889,37.217576
1,Yes,-122.138897,37.217584
1,Yes,-122.138901,37.217588
1,Yes,-122.138905,37.217592
1,Yes,-122.138915,37.217600
1,Yes,-122.138929,37.217611
1,Yes,-122.138958,37.217633
1,Yes,-122.138967,37.217641
1,Yes,-122.138976,37.217648
1,Yes,-122.138981,37.217652
1,Yes,-122.138985,37.217656
1,Yes,-122.138989,37.217660
1,Yes,-122.138993,37.217664
1,Yes,-122.138997,37.217669
1,Yes,-122.139000,37.217673
1,Yes,-122.139006,37.217682
1,Yes,-122.139012,37.217691
1,Yes,-122.139015,37.217695
1,Yes,-122.139018,37.217700
1,Yes,-122.139020,37.217704
1,Yes,-122.139022,37.217709
1,Yes,-122.139024,37.217714
1,Yes,-122.139025,37.217717
1,Yes,-122.139026,37.217721
1,Yes,-122.139027,37.217725
1,Yes,-122.139177,37.217966
1,Yes,-122.139182,37.217969
1,Yes,-122.139187,37.217972
1,Yes,-122.139191,37.217976
1,Yes,-122.139201,37.217983
1,Yes,-122.139211,37.217990
1,Yes,-122.139215,37.217994
1,Yes,-122.139220,37.217998
1,Yes,-122.139224,37.218002
1,Yes,-122.139228,37.218006
1,Yes,-122.139231,37.218010
1,Yes,-122.139234,37.218014
1,Yes,-122.139236,37.218019
1,Yes,-122.139238,37.218024
1,Yes,-122.139239,37.218028
1,Yes,-122.139240,37.218033
1,Yes,-122.139240,37.218039
1,Yes,-122.139241,37.218044
1,Yes,-122.139241,37.218054
1,Yes,-122.139241,37.218064
1,Yes,-122.139241,37.218075
1,Yes,-122.139241,37.218080
1,Yes,-122.139241,37.218085
1,Yes,-122.139240,37.218090
1,Yes,-122.139239,37.218095
1,Yes,-122.139238,37.218100
1,Yes,-122.139236,37.218105
1,Yes,-122.139234,37.218110
1,Yes,-122.139231,37.218115
1,Yes,-122.139229,37.218120
1,Yes,-122.139226,37.218125
1,Yes,-122.139220,37.218134
1,Yes,-122.139214,37.218144
1,Yes,-122.139207,37.218154
1,Yes,-122.139201,37.218163
1,Yes,-122.139194,37.218172
1,Yes,-122.139190,37.218177
1,Yes,-122.139183,37.218186
1,Yes,-122.139172,37.218199
1,Yes,-122.139131,37.218248
1,Yes,-122.139090,37.218296
1,Yes,-122.139082,37.218305
1,Yes,-122.139075,37.218314
1,Yes,-122.139071,37.218318
1,Yes,-122.139066,37.218322
1,Yes,-122.139062,37.218326
1,Yes,-122.139058,37.218330
1,Yes,-122.139049,37.218338
1,Yes,-122.139040,37.218345
1,Yes,-122.139036,37.218349
1,Yes,-122.139027,37.218356
1,Yes,-122.139022,37.218360
1,Yes,-122.139017,37.218363
1,Yes,-122.139012,37.218366
1,Yes,-122.139007,37.218369
1,Yes,-122.139001,37.218371
1,Yes,-122.138996,37.218374
1,Yes,-122.138990,37.218376
1,Yes,-122.138984,37.218378
1,Yes,-122.138973,37.218382
1,Yes,-122.138955,37.218388
1,Yes,-122.138943,37.218392
1,Yes,-122.138937,37.218394
1,Yes,-122.138931,37.218395
1,Yes,-122.138925,37.218396
1,Yes,-122.138919,37.218398
1,Yes,-122.138912,37.218399
1,Yes,-122.138900,37.218401
1,Yes,-122.138887,37.218403
1,Yes,-122.138874,37.218404
1,Yes,-122.138861,37.218406
1,Yes,-122.138849,37.218407
1,Yes,-122.138842,37.218408
1,Yes,-122.138835,37.218408
1,Yes,-122.138829,37.218408
1,Yes,-122.138815,37.218409
1,Yes,-122.138787,37.218409
1,Yes,-122.138774,37.218409
1,Yes,-122.138767,37.218410
1,Yes,-122.138760,37.218410
1,Yes,-122.138753,37.218411
1,Yes,-122.138747,37.218412
1,Yes,-122.138740,37.218413
1,Yes,-122.138734,37.218415
1,Yes,-122.138728,37.218417
1,Yes,-122.138716,37.218420
1,Yes,-122.138703,37.218425
1,Yes,-122.138691,37.218429
1,Yes,-122.138679,37.218434
1,Yes,-122.138667,37.218438
1,Yes,-122.138661,37.218441
1,Yes,-122.138656,37.218443
1,Yes,-122.138651,37.218446
1,Yes,-122.138646,37.218449
1,Yes,-122.138641,37.218452
1,Yes,-122.138638,37.218456
1,Yes,-122.138635,37.218461
1,Yes,-122.138632,37.218465
1,Yes,-122.138630,37.218470
1,Yes,-122.138628,37.218475
1,Yes,-122.138626,37.218480
1,Yes,-122.138625,37.218486
1,Yes,-122.138621,37.218499
1,Yes,-122.138613,37.218529
1,Yes,-122.138612,37.218532
1,Yes,-122.138612,37.218532
1,Yes,-122.138407,37.218607
1,Yes,-122.138403,37.218607
1,Yes,-122.138349,37.218615
1,Yes,-122.138335,37.218617
1,Yes,-122.138329,37.218618
1,Yes,-122.138322,37.218619
1,Yes,-122.138316,37.218620
1,Yes,-122.138310,37.218622
1,Yes,-122.138304,37.218624
1,Yes,-122.138299,37.218626
1,Yes,-122.138294,37.218628
1,Yes,-122.138289,37.218631
1,Yes,-122.138286,37.218635
1,Yes,-122.138282,37.218638
1,Yes,-122.138279,37.218642
1,Yes,-122.138276,37.218646
1,Yes,-122.138273,37.218650
1,Yes,-122.138270,37.218655
1,Yes,-122.138267,37.218659
1,Yes,-122.138265,37.218664
1,Yes,-122.138263,37.218669
1,Yes,-122.138261,37.218674
1,Yes,-122.138259,37.218679
1,Yes,-122.138253,37.218695
1,Yes,-122.138236,37.218749
1,Yes,-122.138220,37.218796
1,Yes,-122.138167,37.218955
1,Yes,-122.138141,37.219035
1,Yes,-122.138136,37.219051
1,Yes,-122.138133,37.219062
1,Yes,-122.138132,37.219067
1,Yes,-122.138131,37.219072
1,Yes,-122.138130,37.219078
1,Yes,-122.138130,37.219083
1,Yes,-122.138129,37.219088
1,Yes,-122.138129,37.219099
1,Yes,-122.138129,37.219115
1,Yes,-122.138131,37.219163
1,Yes,-122.138132,37.219222
1,Yes,-122.138132,37.219238
1,Yes,-122.138133,37.219248
1,Yes,-122.138133,37.219254
1,Yes,-122.138134,37.219259
1,Yes,-122.138135,37.219263
1,Yes,-122.138136,37.219268
1,Yes,-122.138137,37.219273
1,Yes,-122.138139,37.219277
1,Yes,-122.138140,37.219281
1,Yes,-122.138142,37.219285
1,Yes,-122.138145,37.219289
1,Yes,-122.138148,37.219294
1,Yes,-122.138160,37.219306
1,Yes,-122.138164,37.219310
1,Yes,-122.138166,37.219314
1,Yes,-122.138169,37.219319
1,Yes,-122.138171,37.219323
1,Yes,-122.138173,37.219328
1,Yes,-122.138174,37.219333
1,Yes,-122.138177,37.219343
1,Yes,-122.138181,37.219358
1,Yes,-122.138183,37.219368
1,Yes,-122.138184,37.219373
1,Yes,-122.138188,37.219394
1,Yes,-122.138196,37.219446
1,Yes,-122.138200,37.219466
1,Yes,-122.138204,37.219487
1,Yes,-122.138215,37.219540
1,Yes,-122.138218,37.219555
1,Yes,-122.138220,37.219566
1,Yes,-122.138223,37.219576
1,Yes,-122.138226,37.219587
1,Yes,-122.138229,37.219597
1,Yes,-122.138234,37.219612
1,Yes,-122.138239,37.219628
1,Yes,-122.138245,37.219643
1,Yes,-122.138249,37.219653
1,Yes,-122.138251,37.219658
1,Yes,-122.138253,37.219663
1,Yes,-122.138256,37.219668
1,Yes,-122.138259,37.219673
1,Yes,-122.138262,37.219678
1,Yes,-122.138269,37.219688
1,Yes,-122.138279,37.219702
1,Yes,-122.138314,37.219749
1,Yes,-122.138352,37.219801
1,Yes,-122.138362,37.219815
1,Yes,-122.138373,37.219830
1,Yes,-122.138380,37.219839
1,Yes,-122.138384,37.219843
1,Yes,-122.138388,37.219847
1,Yes,-122.138392,37.219851
1,Yes,-122.138404,37.219862
1,Yes,-122.138407,37.219866
1,Yes,-122.138411,37.219870
1,Yes,-122.138414,37.219873
1,Yes,-122.138417,37.219877
1,Yes,-122.138419,37.219882
1,Yes,-122.138421,37.219887
1,Yes,-122.138423,37.219892
1,Yes,-122.138424,37.219897
1,Yes,-122.138425,37.219902
1,Yes,-122.138426,37.219907
1,Yes,-122.138427,37.219918
1,Yes,-122.138435,37.219977
1,Yes,-122.138443,37.220041
1,Yes,-122.138446,37.220062
1,Yes,-122.138449,37.220089
1,Yes,-122.138461,37.220218
1,Yes,-122.138406,37.220471
1,Yes,-122.138404,37.220487
1,Yes,-122.138402,37.220497
1,Yes,-122.138401,37.220502
1,Yes,-122.138399,37.220507
1,Yes,-122.138398,37.220513
1,Yes,-122.138394,37.220523
1,Yes,-122.138388,37.220539
1,Yes,-122.138359,37.220610
1,Yes,-122.138355,37.220621
1,Yes,-122.138350,37.220631
1,Yes,-122.138348,37.220636
1,Yes,-122.138345,37.220641
1,Yes,-122.138343,37.220646
1,Yes,-122.138340,37.220650
1,Yes,-122.138336,37.220655
1,Yes,-122.138333,37.220659
1,Yes,-122.138329,37.220663
1,Yes,-122.138320,37.220671
1,Yes,-122.138312,37.220679
1,Yes,-122.138303,37.220687
1,Yes,-122.138285,37.220703
1,Yes,-122.138276,37.220711
1,Yes,-122.138248,37.220734
1,Yes,-122.138239,37.220742
1,Yes,-122.138235,37.220746
1,Yes,-122.138230,37.220750
1,Yes,-122.138226,37.220754
1,Yes,-122.138222,37.220758
1,Yes,-122.138219,37.220763
1,Yes,-122.138216,37.220767
1,Yes,-122.138213,37.220771
1,Yes,-122.138211,37.220775
1,Yes,-122.138209,37.220780
1,Yes,-122.138207,37.220785
1,Yes,-122.138205,37.220790
1,Yes,-122.138203,37.220794
1,Yes,-122.138200,37.220804
1,Yes,-122.138198,37.220814
1,Yes,-122.138197,37.220819
1,Yes,-122.138196,37.220824
1,Yes,-122.138196,37.220829
1,Yes,-122.138195,37.220835
1,Yes,-122.138195,37.220840
1,Yes,-122.138195,37.220846
1,Yes,-122.138195,37.220857
1,Yes,-122.138195,37.220862
1,Yes,-122.138196,37.220868
1,Yes,-122.138196,37.220873
1,Yes,-122.138197,37.220878
1,Yes,-122.138198,37.220883
1,Yes,-122.138199,37.220887
1,Yes,-122.138201,37.220892
1,Yes,-122.138202,37.220896
1,Yes,-122.138204,37.220900
1,Yes,-122.138206,37.220905
1,Yes,-122.138209,37.220909
1,Yes,-122.138214,37.220918
1,Yes,-122.138217,37.220923
1,Yes,-122.138219,37.220928
1,Yes,-122.138221,37.220932
1,Yes,-122.138225,37.220942
1,Yes,-122.138228,37.220952
1,Yes,-122.138232,37.220962
1,Yes,-122.138236,37.220978
1,Yes,-122.138239,37.220988
1,Yes,-122.138242,37.220997
1,Yes,-122.138244,37.221006
1,Yes,-122.138246,37.221015
1,Yes,-122.138247,37.221021
1,Yes,-122.138249,37.221031
1,Yes,-122.138251,37.221047
1,Yes,-122.138261,37.221133
1,Yes,-122.138269,37.221208
1,Yes,-122.138271,37.221224
1,Yes,-122.138272,37.221235
1,Yes,-122.138272,37.221240
1,Yes,-122.138272,37.221246
1,Yes,-122.138272,37.221251
1,Yes,-122.138271,37.221257
1,Yes,-122.138271,37.221261
1,Yes,-122.138269,37.221270
1,Yes,-122.138267,37.221284
1,Yes,-122.138263,37.221300
1,Yes,-122.138249,37.221358
1,Yes,-122.138234,37.221422
1,Yes,-122.138214,37.221507
1,Yes,-122.138210,37.221522
1,Yes,-122.138207,37.221533
1,Yes,-122.138205,37.221538
1,Yes,-122.138203,37.221543
1,Yes,-122.138201,37.221548
1,Yes,-122.138198,37.221553
1,Yes,-122.138195,37.221558
1,Yes,-122.138192,37.221562
1,Yes,-122.138189,37.221567
1,Yes,-122.138182,37.221576
1,Yes,-122.138174,37.221585
1,Yes,-122.138133,37.221635
1,Yes,-122.138078,37.221703
1,Yes,-122.138063,37.221721
1,Yes,-122.138048,37.221739
1,Yes,-122.138013,37.221780
1,Yes,-122.138002,37.221793
1,Yes,-122.137994,37.221802
1,Yes,-122.137986,37.221811
1,Yes,-122.137982,37.221815
1,Yes,-122.137977,37.221819
1,Yes,-122.137973,37.221823
1,Yes,-122.137964,37.221830
1,Yes,-122.137881,37.221943
1,Yes,-122.137855,37.222089
1,Yes,-122.137845,37.222164
1,Yes,-122.137840,37.222199
1,Yes,-122.137823,37.222328
1,Yes,-122.137825,37.222364
1,Yes,-122.137827,37.222390
1,Yes,-122.137849,37.222680
1,Yes,-122.137863,37.222992
1,Yes,-122.137841,37.223269
1,Yes,-122.137841,37.223269
1,Yes,-122.137835,37.223347
1,Yes,-122.137826,37.223396
1,Yes,-122.137823,37.223412
1,Yes,-122.137821,37.223422
1,Yes,-122.137821,37.223428
1,Yes,-122.137820,37.223433
1,Yes,-122.137758,37.223637
1,Yes,-122.137756,37.223642
1,Yes,-122.137753,37.223647
1,Yes,-122.137749,37.223657
1,Yes,-122.137743,37.223672
1,Yes,-122.137739,37.223682
1,Yes,-122.137735,37.223692
1,Yes,-122.137730,37.223708
1,Yes,-122.137719,37.223744
1,Yes,-122.137713,37.223765
1,Yes,-122.137710,37.223775
1,Yes,-122.137709,37.223780
1,Yes,-122.137707,37.223789
1,Yes,-122.137705,37.223799
1,Yes,-122.137704,37.223808
1,Yes,-122.137704,37.223814
1,Yes,-122.137704,37.223824
1,Yes,-122.137703,37.223841
1,Yes,-122.137704,37.223944
1,Yes,-122.137705,37.224090
1,Yes,-122.137705,37.224172
1,Yes,-122.137705,37.224188
1,Yes,-122.137706,37.224199
1,Yes,-122.137706,37.224204
1,Yes,-122.137707,37.224209
1,Yes,-122.137707,37.224214
1,Yes,-122.137708,37.224219
1,Yes,-122.137710,37.224224
1,Yes,-122.137715,37.224238
1,Yes,-122.137717,37.224243
1,Yes,-122.137718,37.224248
1,Yes,-122.137719,37.224253
1,Yes,-122.137719,37.224258
1,Yes,-122.137720,37.224263
1,Yes,-122.137720,37.224273
1,Yes,-122.137721,37.224289
1,Yes,-122.137722,37.224321
1,Yes,-122.137722,37.224347
1,Yes,-122.137722,37.224363
1,Yes,-122.137721,37.224443
1,Yes,-122.137721,37.224491
1,Yes,-122.137721,37.224502
1,Yes,-122.137682,37.224599
1,Yes,-122.137680,37.224610
1,Yes,-122.137679,37.224620
1,Yes,-122.137671,37.224690
1,Yes,-122.137658,37.224798
1,Yes,-122.137656,37.224814
1,Yes,-122.137654,37.224829
1,Yes,-122.137647,37.224876
1,Yes,-122.137644,37.224897
1,Yes,-122.137622,37.225063
1,Yes,-122.137629,37.225140
1,Yes,-122.137653,37.225209
1,Yes,-122.137698,37.225259
1,Yes,-122.137725,37.225291
1,Yes,-122.137729,37.225295
1,Yes,-122.137733,37.225299
1,Yes,-122.137737,37.225304
1,Yes,-122.137741,37.225308
1,Yes,-122.137748,37.225317
1,Yes,-122.137793,37.225373
1,Yes,-122.137963,37.225588
1,Yes,-122.137989,37.225620
1,Yes,-122.138022,37.225661
1,Yes,-122.138029,37.225670
1,Yes,-122.138033,37.225675
1,Yes,-122.138036,37.225680
1,Yes,-122.138039,37.225684
1,Yes,-122.138042,37.225689
1,Yes,-122.138044,37.225694
1,Yes,-122.138045,37.225698
1,Yes,-122.138046,37.225703
1,Yes,-122.138046,37.225707
1,Yes,-122.138046,37.225712
1,Yes,-122.138046,37.225716
1,Yes,-122.138045,37.225720
1,Yes,-122.138044,37.225726
1,Yes,-122.138033,37.225814
1,Yes,-122.138015,37.225908
1,Yes,-122.138019,37.226002
1,Yes,-122.138029,37.226101
1,Yes,-122.138054,37.226197
1,Yes,-122.138136,37.226309
1,Yes,-122.138209,37.226410
1,Yes,-122.138280,37.226513
1,Yes,-122.138380,37.226608
1,Yes,-122.138386,37.226610
1,Yes,-122.138392,37.226612
1,Yes,-122.138403,37.226618
1,Yes,-122.138420,37.226626
1,Yes,-122.138476,37.226655
1,Yes,-122.138487,37.226661
1,Yes,-122.138498,37.226667
1,Yes,-122.138510,37.226672
1,Yes,-122.138516,37.226675
1,Yes,-122.138521,37.226677
1,Yes,-122.138533,37.226681
1,Yes,-122.138545,37.226686
1,Yes,-122.138563,37.226692
1,Yes,-122.138581,37.226697
1,Yes,-122.138599,37.226703
1,Yes,-122.138617,37.226708
1,Yes,-122.138629,37.226711
1,Yes,-122.138635,37.226713
1,Yes,-122.138641,37.226714
1,Yes,-122.138647,37.226715
1,Yes,-122.138654,37.226716
1,Yes,-122.138660,37.226717
1,Yes,-122.138681,37.226718
1,Yes,-122.138687,37.226719
1,Yes,-122.138694,37.226720
1,Yes,-122.138699,37.226721
1,Yes,-122.138703,37.226722
1,Yes,-122.138708,37.226723
1,Yes,-122.138714,37.226725
1,Yes,-122.138720,37.226727
1,Yes,-122.138726,37.226729
1,Yes,-122.138738,37.226734
1,Yes,-122.138773,37.226748
1,Yes,-122.138803,37.226760
1,Yes,-122.138814,37.226765
1,Yes,-122.138820,37.226768
1,Yes,-122.138826,37.226771
1,Yes,-122.138837,37.226776
1,Yes,-122.138848,37.226782
1,Yes,-122.138865,37.226791
1,Yes,-122.138881,37.226801
1,Yes,-122.138892,37.226807
1,Yes,-122.138902,37.226813
1,Yes,-122.138918,37.226824
1,Yes,-122.138939,37.226837
1,Yes,-122.138976,37.226862
1,Yes,-122.138997,37.226876
1,Yes,-122.139007,37.226883
1,Yes,-122.139017,37.226890
1,Yes,-122.139031,37.226901
1,Yes,-122.139044,37.226912
1,Yes,-122.139061,37.226927
1,Yes,-122.139083,37.226946
1,Yes,-122.139095,37.226957
1,Yes,-122.139113,37.226974
1,Yes,-122.139159,37.227019
1,Yes,-122.139172,37.227031
1,Yes,-122.139180,37.227040
1,Yes,-122.139184,37.227044
1,Yes,-122.139187,37.227048
1,Yes,-122.139191,37.227053
1,Yes,-122.139194,37.227057
1,Yes,-122.139196,37.227061
1,Yes,-122.139198,37.227066
1,Yes,-122.139200,37.227070
1,Yes,-122.139201,37.227074
1,Yes,-122.139202,37.227079
1,Yes,-122.139203,37.227084
1,Yes,-122.139204,37.227089
1,Yes,-122.139204,37.227094
1,Yes,-122.139205,37.227105
1,Yes,-122.139205,37.227116
1,Yes,-122.139205,37.227155
1,Yes,-122.139206,37.227166
1,Yes,-122.139206,37.227171
1,Yes,-122.139207,37.227177
1,Yes,-122.139207,37.227182
1,Yes,-122.139209,37.227187
1,Yes,-122.139210,37.227192
1,Yes,-122.139213,37.227197
1,Yes,-122.139215,37.227202
1,Yes,-122.139218,37.227207
1,Yes,-122.139222,37.227211
1,Yes,-122.139229,37.227221
1,Yes,-122.139240,37.227234
1,Yes,-122.139275,37.227275
1,Yes,-122.139287,37.227288
1,Yes,-122.139294,37.227298
1,Yes,-122.139298,37.227302
1,Yes,-122.139304,37.227311
1,Yes,-122.139317,37.227330
1,Yes,-122.139372,37.227410
1,Yes,-122.139381,37.227424
1,Yes,-122.139387,37.227433
1,Yes,-122.139390,37.227438
1,Yes,-122.139395,37.227448
1,Yes,-122.139403,37.227463
1,Yes,-122.139408,37.227474
1,Yes,-122.139413,37.227484
1,Yes,-122.139417,37.227494
1,Yes,-122.139419,37.227499
1,Yes,-122.139421,37.227504
1,Yes,-122.139423,37.227509
1,Yes,-122.139424,37.227515
1,Yes,-122.139425,37.227520
1,Yes,-122.139425,37.227525
1,Yes,-122.139426,37.227530
1,Yes,-122.139426,37.227536
1,Yes,-122.139426,37.227546
1,Yes,-122.139426,37.227557
1,Yes,-122.139424,37.227626
1,Yes,-122.139423,37.227636
1,Yes,-122.139423,37.227641
1,Yes,-122.139423,37.227647
1,Yes,-122.139422,37.227652
1,Yes,-122.139421,37.227657
1,Yes,-122.139420,37.227661
1,Yes,-122.139418,37.227665
1,Yes,-122.139416,37.227669
1,Yes,-122.139414,37.227674
1,Yes,-122.139410,37.227680
1,Yes,-122.139406,37.227686
1,Yes,-122.139401,37.227692
1,Yes,-122.139397,37.227697
1,Yes,-122.139392,37.227702
1,Yes,-122.139383,37.227713
1,Yes,-122.139380,37.227725
1,Yes,-122.139378,37.227730
1,Yes,-122.139376,37.227736
1,Yes,-122.139374,37.227742
1,Yes,-122.139371,37.227749
1,Yes,-122.139368,37.227754
1,Yes,-122.139364,37.227760
1,Yes,-122.139360,37.227764
1,Yes,-122.139356,37.227769
1,Yes,-122.139351,37.227773
1,Yes,-122.139347,37.227777
1,Yes,-122.139342,37.227781
1,Yes,-122.139332,37.227788
1,Yes,-122.139327,37.227792
1,Yes,-122.139322,37.227796
1,Yes,-122.139317,37.227799
1,Yes,-122.139307,37.227806
1,Yes,-122.139290,37.227816
1,Yes,-122.139203,37.227869
1,Yes,-122.139116,37.227922
1,Yes,-122.139078,37.227946
1,Yes,-122.139029,37.227976
1,Yes,-122.139018,37.227982
1,Yes,-122.139007,37.227989
1,Yes,-122.139001,37.227992
1,Yes,-122.138996,37.227995
1,Yes,-122.138990,37.227998
1,Yes,-122.138984,37.228000
1,Yes,-122.138979,37.228002
1,Yes,-122.138973,37.228004
1,Yes,-122.138968,37.228005
1,Yes,-122.138962,37.228007
1,Yes,-122.138956,37.228008
1,Yes,-122.138950,37.228008
1,Yes,-122.138944,37.228008
1,Yes,-122.138938,37.228008
1,Yes,-122.138932,37.228008
1,Yes,-122.138926,37.228008
1,Yes,-122.138920,37.228007
1,Yes,-122.138914,37.228007
1,Yes,-122.138908,37.228006
1,Yes,-122.138902,37.228005
1,Yes,-122.138895,37.228004
1,Yes,-122.138889,37.228002
1,Yes,-122.138883,37.228001
1,Yes,-122.138876,37.227999
1,Yes,-122.138870,37.227998
1,Yes,-122.138864,37.227996
1,Yes,-122.138858,37.227994
1,Yes,-122.138852,37.227992
1,Yes,-122.138846,37.227990
1,Yes,-122.138841,37.227987
1,Yes,-122.138835,37.227984
1,Yes,-122.138830,37.227981
1,Yes,-122.138825,37.227978
1,Yes,-122.138809,37.227967
1,Yes,-122.138804,37.227964
1,Yes,-122.138799,37.227961
1,Yes,-122.138794,37.227958
1,Yes,-122.138788,37.227956
1,Yes,-122.138782,37.227955
1,Yes,-122.138776,37.227954
1,Yes,-122.138770,37.227954
1,Yes,-122.138764,37.227955
1,Yes,-122.138758,37.227956
1,Yes,-122.138752,37.227958
1,Yes,-122.138744,37.227962
1,Yes,-122.138737,37.227965
1,Yes,-122.138730,37.227970
1,Yes,-122.138722,37.227974
1,Yes,-122.138716,37.227978
1,Yes,-122.138703,37.227986
1,Yes,-122.138702,37.227986
1,Yes,-122.138693,37.227987
1,Yes,-122.138688,37.227988
1,Yes,-122.138681,37.227989
1,Yes,-122.138674,37.227990
1,Yes,-122.138666,37.227992
1,Yes,-122.138659,37.227994
1,Yes,-122.138651,37.227996
1,Yes,-122.138643,37.227999
1,Yes,-122.138637,37.228002
1,Yes,-122.138626,37.228008
1,Yes,-122.138609,37.228017
1,Yes,-122.138530,37.228060
1,Yes,-122.138272,37.228202
1,Yes,-122.138250,37.228214
1,Yes,-122.138238,37.228220
1,Yes,-122.138233,37.228223
1,Yes,-122.138221,37.228228
1,Yes,-122.138197,37.228239
1,Yes,-122.138043,37.228307
1,Yes,-122.137966,37.228341
1,Yes,-122.137948,37.228349
1,Yes,-122.137937,37.228355
1,Yes,-122.137931,37.228357
1,Yes,-122.137925,37.228360
1,Yes,-122.137920,37.228363
1,Yes,-122.137914,37.228366
1,Yes,-122.137909,37.228370
1,Yes,-122.137904,37.228373
1,Yes,-122.137899,37.228377
1,Yes,-122.137889,37.228384
1,Yes,-122.137871,37.228400
1,Yes,-122.137786,37.228470
1,Yes,-122.137772,37.228482
1,Yes,-122.137762,37.228490
1,Yes,-122.137757,37.228493
1,Yes,-122.137747,37.228501
1,Yes,-122.137737,37.228507
1,Yes,-122.137722,37.228518
1,Yes,-122.137711,37.228524
1,Yes,-122.137701,37.228531
1,Yes,-122.137696,37.228534
1,Yes,-122.137691,37.228536
1,Yes,-122.137685,37.228539
1,Yes,-122.137611,37.228565
1,Yes,-122.137551,37.228598
1,Yes,-122.137499,37.228661
1,Yes,-122.137495,37.228665
1,Yes,-122.137482,37.228677
1,Yes,-122.137433,37.228722
1,Yes,-122.137358,37.228792
1,Yes,-122.137345,37.228805
1,Yes,-122.137336,37.228813
1,Yes,-122.137328,37.228821
1,Yes,-122.137324,37.228826
1,Yes,-122.137320,37.228830
1,Yes,-122.137317,37.228835
1,Yes,-122.137313,37.228840
1,Yes,-122.137307,37.228849
1,Yes,-122.137301,37.228859
1,Yes,-122.137295,37.228869
1,Yes,-122.137267,37.228917
1,Yes,-122.137267,37.228917
1,Yes,-122.137267,37.228918
1,Yes,-122.137235,37.228973
1,Yes,-122.137116,37.229176
1,Yes,-122.137067,37.229260
1,Yes,-122.137061,37.229270
1,Yes,-122.137056,37.229280
1,Yes,-122.137051,37.229290
1,Yes,-122.137048,37.229295
1,Yes,-122.137044,37.229305
1,Yes,-122.137040,37.229315
1,Yes,-122.137036,37.229326
1,Yes,-122.136968,37.229512
1,Yes,-122.136952,37.229554
1,Yes,-122.136837,37.229855
1,Yes,-122.136803,37.229943
1,Yes,-122.136799,37.229954
1,Yes,-122.136795,37.229964
1,Yes,-122.136794,37.229969
1,Yes,-122.136792,37.229975
1,Yes,-122.136791,37.229980
1,Yes,-122.136790,37.229985
1,Yes,-122.136789,37.229990
1,Yes,-122.136789,37.229996
1,Yes,-122.136789,37.230001
1,Yes,-122.136789,37.230011
1,Yes,-122.136790,37.230027
1,Yes,-122.136794,37.230080
1,Yes,-122.136802,37.230174
1,Yes,-122.136803,37.230185
1,Yes,-122.136804,37.230195
1,Yes,-122.136805,37.230200
1,Yes,-122.136806,37.230205
1,Yes,-122.136807,37.230210
1,Yes,-122.136809,37.230214
1,Yes,-122.136812,37.230218
1,Yes,-122.136815,37.230222
1,Yes,-122.136818,37.230226
1,Yes,-122.136825,37.230233
1,Yes,-122.136829,37.230237
1,Yes,-122.136833,37.230242
1,Yes,-122.136837,37.230246
1,Yes,-122.136840,37.230250
1,Yes,-122.136844,37.230255
1,Yes,-122.136847,37.230259
1,Yes,-122.136850,37.230264
1,Yes,-122.136853,37.230269
1,Yes,-122.136855,37.230274
1,Yes,-122.136861,37.230284
1,Yes,-122.136868,37.230300
1,Yes,-122.136875,37.230315
1,Yes,-122.136880,37.230325
1,Yes,-122.136884,37.230335
1,Yes,-122.136887,37.230345
1,Yes,-122.136889,37.230350
1,Yes,-122.136892,37.230360
1,Yes,-122.136894,37.230370
1,Yes,-122.136895,37.230375
1,Yes,-122.136896,37.230380
1,Yes,-122.136897,37.230385
